ARO Accession	CVTERM ID
ARO:3004861	42999
ARO:3004862	43000
ARO:3000590	36729
ARO:3004863	43001
ARO:3004864	43002
ARO:3004865	43003
ARO:3004866	43004
ARO:3004867	43005
ARO:3004868	43006
ARO:3004869	43007
ARO:3004870	43008
ARO:3004871	43009
ARO:3005131	43348
ARO:3002354	38754
ARO:3005700	44162
ARO:3005701	44163
ARO:3007023	45495
ARO:3007211	45955
ARO:3007212	45956
ARO:3007213	45957
ARO:3007214	45958
ARO:3007215	45959
ARO:3007216	45960
ARO:3002355	38755
ARO:3007217	45961
ARO:3007218	45962
ARO:3007219	45963
ARO:3007220	45964
ARO:3007443	46204
ARO:3007444	46205
ARO:3007445	46206
ARO:3007447	46208
ARO:3000467	36606
ARO:3002356	38756
ARO:3002357	38757
ARO:3002358	38758
ARO:3002359	38759
ARO:3003495	40097
ARO:3004836	42966
ARO:3004873	43059
ARO:3003928	40637
ARO:3004859	42995
ARO:3005004	43192
ARO:3004851	42987
ARO:3003929	40639
ARO:3004833	42963
ARO:3004832	42962
ARO:3004835	42965
ARO:3000464	36603
ARO:3004956	43142
ARO:3003497	40099
ARO:3003937	40660
ARO:3007104	45672
ARO:3004655	42693
ARO:3007105	45673
ARO:3007106	45674
ARO:3007107	45675
ARO:3007108	45676
ARO:3007109	45677
ARO:3007110	45679
ARO:3007111	45680
ARO:3007112	45682
ARO:3007113	45683
ARO:3003589	40199
ARO:3003665	40275
ARO:3007210	45954
ARO:3000391	36530
ARO:3000421	36560
ARO:3007010	45478
ARO:3002522	38922
ARO:3002665	39065
ARO:3004239	41403
ARO:3002514	38914
ARO:3002515	38915
ARO:3002516	38916
ARO:3002517	38917
ARO:3002518	38918
ARO:3002519	38919
ARO:3002520	38920
ARO:3002521	38921
ARO:3006956	45418
ARO:3002418	38818
ARO:3002427	38827
ARO:3002428	38828
ARO:3002429	38829
ARO:3002430	38830
ARO:3002431	38831
ARO:3002432	38832
ARO:3002433	38833
ARO:3006141	44603
ARO:3002419	38819
ARO:3002420	38820
ARO:3002421	38821
ARO:3002422	38822
ARO:3002423	38823
ARO:3002424	38824
ARO:3002425	38825
ARO:3002426	38826
ARO:3002434	38834
ARO:3002443	38843
ARO:3002444	38844
ARO:3002445	38845
ARO:3002446	38846
ARO:3002447	38847
ARO:3006142	44604
ARO:3002450	38850
ARO:3002451	38851
ARO:3002452	38852
ARO:3002435	38835
ARO:3002453	38853
ARO:3006143	44605
ARO:3006144	44606
ARO:3006145	44607
ARO:3006146	44608
ARO:3002436	38836
ARO:3006147	44609
ARO:3006148	44610
ARO:3002437	38837
ARO:3006149	44611
ARO:3006150	44612
ARO:3006151	44613
ARO:3002438	38838
ARO:3002439	38839
ARO:3002440	38840
ARO:3002441	38841
ARO:3002442	38842
ARO:3006152	44614
ARO:3006153	44615
ARO:3003036	39470
ARO:3003748	40404
ARO:3000865	37245
ARO:3000866	37246
ARO:3005044	43242
ARO:3003037	39471
ARO:3004072	41154
ARO:3000809	37189
ARO:3003700	40352
ARO:3003682	40317
ARO:3003039	39473
ARO:3000802	37182
ARO:3000379	36518
ARO:3000805	37185
ARO:3004142	41270
ARO:3003746	40402
ARO:3003922	40631
ARO:3003923	40632
ARO:3006957	45419
ARO:3006958	45420
ARO:3006959	45421
ARO:3006960	45422
ARO:3006961	45423
ARO:3006962	45424
ARO:3006963	45425
ARO:3002892	39326
ARO:3002894	39328
ARO:3001396	37796
ARO:3001405	37805
ARO:3001438	37838
ARO:3001439	37839
ARO:3001707	38107
ARO:3007561	46334
ARO:3007562	46335
ARO:3001636	38036
ARO:3001708	38108
ARO:3001637	38037
ARO:3001638	38038
ARO:3001639	38039
ARO:3001640	38040
ARO:3001406	37806
ARO:3001641	38041
ARO:3001642	38042
ARO:3001643	38043
ARO:3001644	38044
ARO:3001609	38009
ARO:3005702	44164
ARO:3005703	44165
ARO:3005704	44166
ARO:3005705	44167
ARO:3005706	44168
ARO:3005707	44169
ARO:3005708	44170
ARO:3005709	44171
ARO:3005710	44172
ARO:3005711	44173
ARO:3005712	44174
ARO:3005713	44175
ARO:3005714	44176
ARO:3005715	44177
ARO:3005716	44178
ARO:3005717	44179
ARO:3005718	44180
ARO:3005719	44181
ARO:3005720	44182
ARO:3005721	44183
ARO:3005722	44184
ARO:3005723	44185
ARO:3001440	37840
ARO:3001441	37841
ARO:3001442	37842
ARO:3001768	38168
ARO:3001775	38175
ARO:3001407	37807
ARO:3001672	38072
ARO:3001443	37843
ARO:3001444	37844
ARO:3001445	37845
ARO:3001446	37846
ARO:3001447	37847
ARO:3001448	37848
ARO:3001449	37849
ARO:3001648	38048
ARO:3001811	38211
ARO:3001408	37808
ARO:3001651	38051
ARO:3001652	38052
ARO:3001653	38053
ARO:3001702	38102
ARO:3001695	38095
ARO:3001765	38165
ARO:3001767	38167
ARO:3001655	38055
ARO:3001451	37851
ARO:3001409	37809
ARO:3001452	37852
ARO:3001802	38202
ARO:3001803	38203
ARO:3001654	38054
ARO:3002480	38880
ARO:3001804	38204
ARO:3001779	38179
ARO:3001801	38201
ARO:3001453	37853
ARO:3001454	37854
ARO:3001410	37810
ARO:3001455	37855
ARO:3001456	37856
ARO:3001457	37857
ARO:3001458	37858
ARO:3001459	37859
ARO:3001460	37860
ARO:3001461	37861
ARO:3001462	37862
ARO:3001463	37863
ARO:3001464	37864
ARO:3001411	37811
ARO:3001663	38063
ARO:3001799	38199
ARO:3001776	38176
ARO:3001783	38183
ARO:3001662	38062
ARO:3001465	37865
ARO:3001466	37866
ARO:3001467	37867
ARO:3001468	37868
ARO:3001469	37869
ARO:3001412	37812
ARO:3001470	37870
ARO:3001471	37871
ARO:3001656	38056
ARO:3001657	38057
ARO:3001658	38058
ARO:3001659	38059
ARO:3001660	38060
ARO:3001661	38061
ARO:3001472	37872
ARO:3001473	37873
ARO:3001413	37813
ARO:3001474	37874
ARO:3001784	38184
ARO:3001709	38109
ARO:3001475	37875
ARO:3001476	37876
ARO:3001477	37877
ARO:3001414	37814
ARO:3001766	38166
ARO:3001478	37878
ARO:3001479	37879
ARO:3001480	37880
ARO:3001481	37881
ARO:3001482	37882
ARO:3001805	38205
ARO:3001814	38214
ARO:3001397	37797
ARO:3001415	37815
ARO:3001665	38065
ARO:3001666	38066
ARO:3001667	38067
ARO:3001664	38064
ARO:3001788	38188
ARO:3001483	37883
ARO:3001484	37884
ARO:3001485	37885
ARO:3001486	37886
ARO:3001809	38209
ARO:3001416	37816
ARO:3001487	37887
ARO:3001710	38110
ARO:3001711	38111
ARO:3001712	38112
ARO:3001713	38113
ARO:3001714	38114
ARO:3001488	37888
ARO:3001489	37889
ARO:3001668	38068
ARO:3001417	37817
ARO:3001669	38069
ARO:3001806	38206
ARO:3001493	37893
ARO:3001800	38200
ARO:3001691	38091
ARO:3001692	38092
ARO:3001418	37818
ARO:3001693	38093
ARO:3001670	38070
ARO:3001778	38178
ARO:3001495	37895
ARO:3001496	37896
ARO:3001676	38076
ARO:3001677	38077
ARO:3001678	38078
ARO:3001498	37898
ARO:3001419	37819
ARO:3001499	37899
ARO:3001679	38079
ARO:3001680	38080
ARO:3001610	38010
ARO:3001786	38186
ARO:3001787	38187
ARO:3001807	38207
ARO:3001791	38191
ARO:3001673	38073
ARO:3001674	38074
ARO:3001420	37820
ARO:3001675	38075
ARO:3001500	37900
ARO:3001501	37901
ARO:3001689	38089
ARO:3001682	38082
ARO:3001690	38090
ARO:3001502	37902
ARO:3001694	38094
ARO:3001503	37903
ARO:3001715	38115
ARO:3001421	37821
ARO:3001716	38116
ARO:3001717	38117
ARO:3001718	38118
ARO:3001719	38119
ARO:3001720	38120
ARO:3001721	38121
ARO:3001722	38122
ARO:3001723	38123
ARO:3001724	38124
ARO:3001725	38125
ARO:3001422	37822
ARO:3001726	38126
ARO:3001727	38127
ARO:3001728	38128
ARO:3001729	38129
ARO:3001730	38130
ARO:3001731	38131
ARO:3001732	38132
ARO:3001733	38133
ARO:3001681	38081
ARO:3001734	38134
ARO:3001423	37823
ARO:3001735	38135
ARO:3001736	38136
ARO:3001737	38137
ARO:3001738	38138
ARO:3001739	38139
ARO:3001740	38140
ARO:3001741	38141
ARO:3001742	38142
ARO:3001743	38143
ARO:3001744	38144
ARO:3001424	37824
ARO:3001745	38145
ARO:3001746	38146
ARO:3001747	38147
ARO:3001748	38148
ARO:3001749	38149
ARO:3001750	38150
ARO:3001751	38151
ARO:3001752	38152
ARO:3001753	38153
ARO:3001754	38154
ARO:3001398	37798
ARO:3001755	38155
ARO:3001756	38156
ARO:3001757	38157
ARO:3001758	38158
ARO:3001759	38159
ARO:3001760	38160
ARO:3001761	38161
ARO:3001762	38162
ARO:3001763	38163
ARO:3001504	37904
ARO:3001425	37825
ARO:3001683	38083
ARO:3001684	38084
ARO:3001685	38085
ARO:3001686	38086
ARO:3001687	38087
ARO:3001688	38088
ARO:3001426	37826
ARO:3001793	38193
ARO:3001510	37910
ARO:3001511	37911
ARO:3001512	37912
ARO:3001513	37913
ARO:3001514	37914
ARO:3001515	37915
ARO:3001516	37916
ARO:3001517	37917
ARO:3001427	37827
ARO:3001518	37918
ARO:3001519	37919
ARO:3001520	37920
ARO:3001521	37921
ARO:3001522	37922
ARO:3001523	37923
ARO:3001524	37924
ARO:3001525	37925
ARO:3001526	37926
ARO:3001527	37927
ARO:3001428	37828
ARO:3001528	37928
ARO:3001529	37929
ARO:3001530	37930
ARO:3001531	37931
ARO:3001532	37932
ARO:3001533	37933
ARO:3001534	37934
ARO:3001777	38177
ARO:3001535	37935
ARO:3001536	37936
ARO:3001429	37829
ARO:3001537	37937
ARO:3001538	37938
ARO:3001539	37939
ARO:3001540	37940
ARO:3001541	37941
ARO:3001542	37942
ARO:3001543	37943
ARO:3001544	37944
ARO:3001545	37945
ARO:3001546	37946
ARO:3001430	37830
ARO:3001547	37947
ARO:3001548	37948
ARO:3001549	37949
ARO:3001550	37950
ARO:3001551	37951
ARO:3001552	37952
ARO:3001553	37953
ARO:3001555	37955
ARO:3001431	37831
ARO:3001774	38174
ARO:3001557	37957
ARO:3001558	37958
ARO:3001559	37959
ARO:3001560	37960
ARO:3001561	37961
ARO:3001562	37962
ARO:3001563	37963
ARO:3001564	37964
ARO:3001565	37965
ARO:3001566	37966
ARO:3001567	37967
ARO:3001568	37968
ARO:3001569	37969
ARO:3001570	37970
ARO:3001571	37971
ARO:3001572	37972
ARO:3001573	37973
ARO:3001574	37974
ARO:3001575	37975
ARO:3001576	37976
ARO:3001577	37977
ARO:3001578	37978
ARO:3001581	37981
ARO:3001582	37982
ARO:3001583	37983
ARO:3001584	37984
ARO:3001399	37799
ARO:3001586	37986
ARO:3001587	37987
ARO:3001588	37988
ARO:3001589	37989
ARO:3001595	37995
ARO:3001596	37996
ARO:3001597	37997
ARO:3001598	37998
ARO:3001599	37999
ARO:3001600	38000
ARO:3001601	38001
ARO:3001602	38002
ARO:3001603	38003
ARO:3001604	38004
ARO:3001605	38005
ARO:3001606	38006
ARO:3001607	38007
ARO:3001608	38008
ARO:3002496	38896
ARO:3001769	38169
ARO:3003116	39693
ARO:3003117	39694
ARO:3003160	39737
ARO:3003161	39738
ARO:3003147	39724
ARO:3003148	39725
ARO:3003149	39726
ARO:3003115	39692
ARO:3003120	39697
ARO:3001770	38170
ARO:3003121	39698
ARO:3003124	39701
ARO:3003125	39702
ARO:3003126	39703
ARO:3003162	39739
ARO:3003128	39705
ARO:3003593	40203
ARO:3003594	40204
ARO:3003595	40205
ARO:3003596	40206
ARO:3003597	40207
ARO:3003598	40208
ARO:3003599	40209
ARO:3003600	40210
ARO:3003602	40212
ARO:3003603	40213
ARO:3003604	40214
ARO:3003605	40215
ARO:3001794	38194
ARO:3003606	40216
ARO:3003607	40217
ARO:3003608	40218
ARO:3003609	40219
ARO:3003610	40220
ARO:3003611	40221
ARO:3003613	40223
ARO:3003614	40224
ARO:3003615	40225
ARO:3001797	38197
ARO:3003616	40226
ARO:3003617	40227
ARO:3003620	40230
ARO:3003621	40231
ARO:3003622	40232
ARO:3001781	38181
ARO:3003626	40236
ARO:3003627	40237
ARO:3003628	40238
ARO:3003629	40239
ARO:3003631	40241
ARO:3003632	40242
ARO:3003633	40243
ARO:3003634	40244
ARO:3003635	40245
ARO:3003636	40246
ARO:3001782	38182
ARO:3003637	40247
ARO:3003638	40248
ARO:3003639	40249
ARO:3003640	40250
ARO:3003641	40251
ARO:3003642	40252
ARO:3003643	40253
ARO:3003645	40255
ARO:3005724	44186
ARO:3001671	38071
ARO:3005725	44187
ARO:3005726	44188
ARO:3005727	44189
ARO:3005335	43694
ARO:3005728	44190
ARO:3005729	44191
ARO:3005343	43702
ARO:3001400	37800
ARO:3001796	38196
ARO:3005730	44192
ARO:3005731	44193
ARO:3005732	44194
ARO:3005733	44195
ARO:3005734	44196
ARO:3005735	44197
ARO:3005736	44198
ARO:3005737	44199
ARO:3005738	44200
ARO:3005739	44201
ARO:3001612	38012
ARO:3005740	44202
ARO:3005741	44203
ARO:3005742	44204
ARO:3005743	44205
ARO:3005744	44206
ARO:3005745	44207
ARO:3005746	44208
ARO:3005747	44209
ARO:3005748	44210
ARO:3005749	44211
ARO:3005750	44212
ARO:3005751	44213
ARO:3005752	44214
ARO:3005753	44215
ARO:3005754	44216
ARO:3005755	44217
ARO:3005756	44218
ARO:3005757	44219
ARO:3005758	44220
ARO:3005759	44221
ARO:3001810	38210
ARO:3005760	44222
ARO:3005761	44223
ARO:3005762	44224
ARO:3005763	44225
ARO:3005764	44226
ARO:3004362	41535
ARO:3005765	44227
ARO:3005766	44228
ARO:3005767	44229
ARO:3005317	43674
ARO:3001812	38212
ARO:3005314	43671
ARO:3005321	43678
ARO:3005768	44230
ARO:3005318	43675
ARO:3005222	43578
ARO:3005769	44231
ARO:3005770	44232
ARO:3005771	44233
ARO:3005772	44234
ARO:3005773	44235
ARO:3001813	38213
ARO:3005774	44236
ARO:3005775	44237
ARO:3005776	44238
ARO:3005777	44239
ARO:3005778	44240
ARO:3005779	44241
ARO:3005780	44242
ARO:3005781	44243
ARO:3005782	44244
ARO:3005783	44245
ARO:3001795	38195
ARO:3005784	44246
ARO:3005785	44247
ARO:3005786	44248
ARO:3005787	44249
ARO:3005788	44250
ARO:3005789	44251
ARO:3005790	44252
ARO:3005791	44253
ARO:3005792	44254
ARO:3005793	44255
ARO:3001771	38171
ARO:3005324	43681
ARO:3005326	43684
ARO:3005794	44256
ARO:3005325	43683
ARO:3005795	44257
ARO:3005796	44258
ARO:3005797	44259
ARO:3005798	44260
ARO:3005799	44261
ARO:3005800	44262
ARO:3001611	38011
ARO:3005801	44263
ARO:3005802	44264
ARO:3005803	44265
ARO:3005804	44266
ARO:3005805	44267
ARO:3005806	44268
ARO:3005807	44269
ARO:3005808	44270
ARO:3005809	44271
ARO:3005810	44272
ARO:3001772	38172
ARO:3005811	44273
ARO:3005812	44274
ARO:3005813	44275
ARO:3005814	44276
ARO:3005815	44277
ARO:3005816	44278
ARO:3005817	44279
ARO:3005818	44280
ARO:3005819	44281
ARO:3005820	44282
ARO:3001808	38208
ARO:3005821	44283
ARO:3005822	44284
ARO:3005823	44285
ARO:3005824	44286
ARO:3005825	44287
ARO:3005826	44288
ARO:3005827	44289
ARO:3005828	44290
ARO:3005829	44291
ARO:3005830	44292
ARO:3001773	38173
ARO:3005831	44293
ARO:3005832	44294
ARO:3005833	44295
ARO:3005834	44296
ARO:3005835	44297
ARO:3005836	44298
ARO:3005837	44299
ARO:3005838	44300
ARO:3005839	44301
ARO:3005840	44302
ARO:3001792	38192
ARO:3005841	44303
ARO:3005842	44304
ARO:3005843	44305
ARO:3005844	44306
ARO:3005845	44307
ARO:3005846	44308
ARO:3005847	44309
ARO:3005848	44310
ARO:3005849	44311
ARO:3005850	44312
ARO:3001764	38164
ARO:3005851	44313
ARO:3005852	44314
ARO:3005853	44315
ARO:3005854	44316
ARO:3005855	44317
ARO:3005856	44318
ARO:3005857	44319
ARO:3005858	44320
ARO:3005859	44321
ARO:3005860	44322
ARO:3001613	38013
ARO:3005861	44323
ARO:3005333	43692
ARO:3005862	44324
ARO:3005863	44325
ARO:3005864	44326
ARO:3005865	44327
ARO:3005339	43698
ARO:3005337	43696
ARO:3005338	43697
ARO:3005340	43699
ARO:3001614	38014
ARO:3005866	44328
ARO:3005867	44329
ARO:3005868	44330
ARO:3005342	43701
ARO:3005869	44331
ARO:3005870	44332
ARO:3005871	44333
ARO:3005872	44334
ARO:3005873	44335
ARO:3005874	44336
ARO:3001615	38015
ARO:3005875	44337
ARO:3005876	44338
ARO:3005877	44339
ARO:3004489	41930
ARO:3004479	41740
ARO:3004478	41738
ARO:3005878	44340
ARO:3005879	44341
ARO:3005158	43375
ARO:3005880	44342
ARO:3001437	37837
ARO:3005881	44343
ARO:3005328	43686
ARO:3005327	43685
ARO:3005329	43687
ARO:3005882	44344
ARO:3005883	44345
ARO:3005884	44346
ARO:3005885	44347
ARO:3005886	44348
ARO:3005887	44349
ARO:3001616	38016
ARO:3005888	44350
ARO:3005319	43676
ARO:3005889	44351
ARO:3005890	44352
ARO:3005891	44353
ARO:3005892	44354
ARO:3005893	44355
ARO:3005894	44356
ARO:3005895	44357
ARO:3005896	44358
ARO:3001617	38017
ARO:3005897	44359
ARO:3005898	44360
ARO:3005899	44361
ARO:3005900	44362
ARO:3005901	44363
ARO:3005902	44364
ARO:3005903	44365
ARO:3005904	44366
ARO:3005905	44367
ARO:3005906	44368
ARO:3001402	37802
ARO:3001618	38018
ARO:3005907	44369
ARO:3005908	44370
ARO:3005909	44371
ARO:3005910	44372
ARO:3005911	44373
ARO:3005912	44374
ARO:3005913	44375
ARO:3005914	44376
ARO:3005915	44377
ARO:3005916	44378
ARO:3001619	38019
ARO:3005917	44379
ARO:3005918	44380
ARO:3005919	44381
ARO:3005920	44382
ARO:3005921	44383
ARO:3005922	44384
ARO:3005923	44385
ARO:3005924	44386
ARO:3005925	44387
ARO:3005926	44388
ARO:3001705	38105
ARO:3005927	44389
ARO:3005928	44390
ARO:3005929	44391
ARO:3005930	44392
ARO:3004837	42971
ARO:3005931	44393
ARO:3005932	44394
ARO:3005933	44395
ARO:3005934	44396
ARO:3001785	38185
ARO:3005935	44397
ARO:3005936	44398
ARO:3005937	44399
ARO:3005938	44400
ARO:3005939	44401
ARO:3005940	44402
ARO:3005941	44403
ARO:3005320	43677
ARO:3005942	44404
ARO:3005943	44405
ARO:3001798	38198
ARO:3005944	44406
ARO:3005945	44407
ARO:3005946	44408
ARO:3005947	44409
ARO:3005948	44410
ARO:3005949	44411
ARO:3005950	44412
ARO:3005951	44413
ARO:3005952	44414
ARO:3005953	44415
ARO:3001620	38020
ARO:3005954	44416
ARO:3005955	44417
ARO:3005956	44418
ARO:3005957	44419
ARO:3005958	44420
ARO:3005959	44421
ARO:3005960	44422
ARO:3005961	44423
ARO:3005962	44424
ARO:3005963	44425
ARO:3001621	38021
ARO:3005964	44426
ARO:3005965	44427
ARO:3005966	44428
ARO:3005967	44429
ARO:3005968	44430
ARO:3005969	44431
ARO:3005970	44432
ARO:3005971	44433
ARO:3005972	44434
ARO:3005973	44435
ARO:3001622	38022
ARO:3005974	44436
ARO:3005975	44437
ARO:3005976	44438
ARO:3005977	44439
ARO:3005978	44440
ARO:3005979	44441
ARO:3005980	44442
ARO:3005981	44443
ARO:3005982	44444
ARO:3005315	43672
ARO:3001645	38045
ARO:3005983	44445
ARO:3005984	44446
ARO:3005985	44447
ARO:3005986	44448
ARO:3005987	44449
ARO:3005988	44450
ARO:3005989	44451
ARO:3005990	44452
ARO:3005991	44453
ARO:3005992	44454
ARO:3001633	38033
ARO:3005993	44455
ARO:3005994	44456
ARO:3005995	44457
ARO:3005996	44458
ARO:3005997	44459
ARO:3005998	44460
ARO:3005999	44461
ARO:3001634	38034
ARO:3006000	44462
ARO:3006001	44463
ARO:3006002	44464
ARO:3006003	44465
ARO:3006004	44466
ARO:3006005	44467
ARO:3006006	44468
ARO:3006007	44469
ARO:3006008	44470
ARO:3006009	44471
ARO:3006010	44472
ARO:3006011	44473
ARO:3005160	43378
ARO:3006012	44474
ARO:3006013	44475
ARO:3006014	44476
ARO:3006015	44477
ARO:3006016	44478
ARO:3005159	43377
ARO:3006017	44479
ARO:3001635	38035
ARO:3006018	44480
ARO:3006019	44481
ARO:3006020	44482
ARO:3006021	44483
ARO:3006022	44484
ARO:3005344	43703
ARO:3006023	44485
ARO:3006024	44486
ARO:3006025	44487
ARO:3006026	44488
ARO:3001623	38023
ARO:3006027	44489
ARO:3006028	44490
ARO:3006029	44491
ARO:3006030	44492
ARO:3006031	44493
ARO:3005322	43679
ARO:3006032	44494
ARO:3005060	43263
ARO:3005316	43673
ARO:3006033	44495
ARO:3001624	38024
ARO:3006034	44496
ARO:3006035	44497
ARO:3006036	44498
ARO:3006037	44499
ARO:3006038	44500
ARO:3006039	44501
ARO:3005130	43347
ARO:3006040	44502
ARO:3006041	44503
ARO:3006042	44504
ARO:3001780	38180
ARO:3005138	43355
ARO:3006043	44505
ARO:3006044	44506
ARO:3006045	44507
ARO:3006046	44508
ARO:3006047	44509
ARO:3006048	44510
ARO:3006049	44511
ARO:3006050	44512
ARO:3006051	44513
ARO:3001703	38103
ARO:3006052	44514
ARO:3006053	44515
ARO:3006054	44516
ARO:3006055	44517
ARO:3006056	44518
ARO:3006057	44519
ARO:3006058	44520
ARO:3006059	44521
ARO:3006060	44522
ARO:3006061	44523
ARO:3001704	38104
ARO:3006062	44524
ARO:3006063	44525
ARO:3006064	44526
ARO:3006065	44527
ARO:3006066	44528
ARO:3006067	44529
ARO:3006068	44530
ARO:3006069	44531
ARO:3006070	44532
ARO:3006071	44533
ARO:3001626	38026
ARO:3006072	44534
ARO:3006073	44535
ARO:3006074	44536
ARO:3006075	44537
ARO:3006076	44538
ARO:3006077	44539
ARO:3006078	44540
ARO:3006079	44541
ARO:3006080	44542
ARO:3006081	44543
ARO:3001625	38025
ARO:3006082	44544
ARO:3006083	44545
ARO:3006084	44546
ARO:3006085	44547
ARO:3006086	44548
ARO:3005332	43691
ARO:3006087	44549
ARO:3005341	43700
ARO:3005094	43307
ARO:3005093	43306
ARO:3001404	37804
ARO:3001650	38050
ARO:3006088	44550
ARO:3006089	44551
ARO:3006090	44552
ARO:3006091	44553
ARO:3006092	44554
ARO:3006093	44555
ARO:3005136	43353
ARO:3006094	44556
ARO:3006095	44557
ARO:3006096	44558
ARO:3001627	38027
ARO:3006097	44559
ARO:3006098	44560
ARO:3006099	44561
ARO:3006100	44562
ARO:3006101	44563
ARO:3005336	43695
ARO:3006102	44564
ARO:3006103	44565
ARO:3006104	44566
ARO:3006105	44567
ARO:3001632	38032
ARO:3006106	44568
ARO:3006107	44569
ARO:3006108	44570
ARO:3006109	44571
ARO:3006110	44572
ARO:3006111	44573
ARO:3005323	43680
ARO:3006112	44574
ARO:3006113	44575
ARO:3006114	44576
ARO:3001628	38028
ARO:3005331	43690
ARO:3005330	43689
ARO:3006115	44577
ARO:3006116	44578
ARO:3006117	44579
ARO:3006118	44580
ARO:3006119	44581
ARO:3001629	38029
ARO:3006120	44582
ARO:3006121	44583
ARO:3006122	44584
ARO:3006123	44585
ARO:3006124	44586
ARO:3006125	44587
ARO:3006126	44588
ARO:3006127	44589
ARO:3006128	44590
ARO:3001630	38030
ARO:3001631	38031
ARO:3001647	38047
ARO:3001646	38046
ARO:3001649	38049
ARO:3002389	38789
ARO:3002390	38790
ARO:3002391	38791
ARO:3002392	38792
ARO:3002394	38794
ARO:3002396	38796
ARO:3002405	38805
ARO:3002406	38806
ARO:3002407	38807
ARO:3002408	38808
ARO:3006129	44591
ARO:3006130	44592
ARO:3002397	38797
ARO:3002398	38798
ARO:3002399	38799
ARO:3002400	38800
ARO:3002401	38801
ARO:3002402	38802
ARO:3002403	38803
ARO:3002404	38804
ARO:3002409	38809
ARO:3002410	38810
ARO:3002411	38811
ARO:3002412	38812
ARO:3002413	38813
ARO:3002414	38814
ARO:3002415	38815
ARO:3002416	38816
ARO:3005150	43367
ARO:3007199	45941
ARO:3007200	45943
ARO:3007201	45945
ARO:3005068	43272
ARO:3005067	43271
ARO:3003493	40095
ARO:3000024	36033
ARO:3000025	36034
ARO:3006964	45426
ARO:3000621	36963
ARO:3002497	38897
ARO:3002509	38909
ARO:3006480	44942
ARO:3006481	44943
ARO:3006482	44944
ARO:3006483	44945
ARO:3005305	43662
ARO:3005277	43634
ARO:3006484	44946
ARO:3006485	44947
ARO:3006486	44948
ARO:3006487	44949
ARO:3005132	43349
ARO:3006488	44950
ARO:3006489	44951
ARO:3006490	44952
ARO:3006491	44953
ARO:3006492	44954
ARO:3006493	44955
ARO:3006494	44956
ARO:3005303	43660
ARO:3005278	43635
ARO:3005309	43666
ARO:3006495	44957
ARO:3006496	44958
ARO:3006497	44959
ARO:3006498	44960
ARO:3006499	44961
ARO:3006500	44962
ARO:3006501	44963
ARO:3006502	44964
ARO:3006503	44965
ARO:3006504	44966
ARO:3006505	44967
ARO:3006506	44968
ARO:3006507	44969
ARO:3006508	44970
ARO:3006509	44971
ARO:3006510	44972
ARO:3006511	44973
ARO:3006512	44974
ARO:3006513	44975
ARO:3006514	44976
ARO:3006515	44977
ARO:3006516	44978
ARO:3005127	43344
ARO:3006517	44979
ARO:3006518	44980
ARO:3006519	44981
ARO:3006520	44982
ARO:3006521	44983
ARO:3006522	44984
ARO:3006523	44985
ARO:3006524	44986
ARO:3006525	44987
ARO:3006526	44988
ARO:3006527	44989
ARO:3006528	44990
ARO:3006529	44991
ARO:3006530	44992
ARO:3006531	44993
ARO:3006532	44994
ARO:3006533	44995
ARO:3006534	44996
ARO:3006535	44997
ARO:3006536	44998
ARO:3006537	44999
ARO:3006538	45000
ARO:3006539	45001
ARO:3006540	45002
ARO:3006541	45003
ARO:3006542	45004
ARO:3006543	45005
ARO:3006544	45006
ARO:3006545	45007
ARO:3006546	45008
ARO:3006547	45009
ARO:3006548	45010
ARO:3006549	45011
ARO:3006550	45012
ARO:3006551	45013
ARO:3006552	45014
ARO:3005306	43663
ARO:3006553	45015
ARO:3006554	45016
ARO:3006555	45017
ARO:3006556	45018
ARO:3006557	45019
ARO:3006558	45020
ARO:3006559	45021
ARO:3006560	45022
ARO:3006561	45023
ARO:3006562	45024
ARO:3005299	43656
ARO:3006563	45025
ARO:3006564	45026
ARO:3006565	45027
ARO:3006566	45028
ARO:3006567	45029
ARO:3006568	45030
ARO:3006569	45031
ARO:3006570	45032
ARO:3006571	45033
ARO:3006572	45034
ARO:3006573	45035
ARO:3006574	45036
ARO:3006575	45037
ARO:3006576	45038
ARO:3006577	45039
ARO:3006578	45040
ARO:3005295	43652
ARO:3005292	43649
ARO:3002498	38898
ARO:3006579	45041
ARO:3006580	45042
ARO:3005285	43642
ARO:3006581	45043
ARO:3006582	45044
ARO:3006583	45045
ARO:3006584	45046
ARO:3006585	45047
ARO:3005300	43657
ARO:3006586	45048
ARO:3006587	45049
ARO:3006588	45050
ARO:3006589	45051
ARO:3005289	43646
ARO:3006590	45052
ARO:3006591	45053
ARO:3006592	45054
ARO:3006593	45055
ARO:3006594	45056
ARO:3006595	45057
ARO:3006596	45058
ARO:3006597	45059
ARO:3006598	45060
ARO:3006599	45061
ARO:3006600	45062
ARO:3006601	45063
ARO:3006602	45064
ARO:3006603	45065
ARO:3006604	45066
ARO:3005274	43631
ARO:3006605	45067
ARO:3006606	45068
ARO:3006607	45069
ARO:3006608	45070
ARO:3005155	43372
ARO:3006609	45071
ARO:3005304	43661
ARO:3006610	45072
ARO:3006611	45073
ARO:3006612	45074
ARO:3006613	45075
ARO:3006614	45076
ARO:3006615	45077
ARO:3006616	45078
ARO:3006617	45079
ARO:3006618	45080
ARO:3005143	43360
